2023-07-13 20:46:36.791178 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.791376 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.791396 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 280
2023-07-13 20:46:36.792172 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.792391 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.793150 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.793739 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.793913 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 224
2023-07-13 20:46:36.793970 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.794436 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.794650 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.795309 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.795808 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.796057 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.797191 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.797342 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.797653 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.797777 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.798384 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.798501 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.798519 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.798618 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.798691 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.799348 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 152
2023-07-13 20:46:36.800255 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.800554 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.800563 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.801741 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.801973 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.801984 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.802319 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.802538 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.802932 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.803153 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.803446 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.804057 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.804116 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.804240 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.804282 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.804908 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.805208 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.806759 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.806936 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 368
2023-07-13 20:46:36.807189 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.808138 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 224
2023-07-13 20:46:36.808652 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.808913 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.808934 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.809284 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.809313 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.809533 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.811092 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.811487 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 368
2023-07-13 20:46:36.811766 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.811819 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.812227 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.812358 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.812488 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.813159 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.813194 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.813440 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.813872 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.814344 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.814372 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.814606 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.816057 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.816088 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.816376 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.816764 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 312
2023-07-13 20:46:36.817057 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.817331 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.817647 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.818649 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.818873 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.818927 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.819403 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.819643 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.821356 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 472
2023-07-13 20:46:36.821387 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.821617 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.821685 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.823192 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 216
2023-07-13 20:46:36.823466 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.823666 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.823823 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.824066 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.824952 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.824983 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.825222 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.825655 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.825687 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.825919 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.826543 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 352
2023-07-13 20:46:36.826578 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.826819 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.827176 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.828147 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.828410 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.828565 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.828701 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.828903 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.829296 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.829675 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.829881 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.830222 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.830901 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.831124 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.831506 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.831537 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.831582 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.831685 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.831705 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.831863 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.833167 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.833343 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.833550 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.833688 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.834012 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.834259 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.834511 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.834564 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.834714 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.835681 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.835717 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.835909 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.837526 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 448
2023-07-13 20:46:36.838446 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 320
2023-07-13 20:46:36.838533 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.838728 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.839122 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.839419 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.839854 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.840536 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.840794 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.841253 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.841538 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.841775 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.842707 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.842840 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.843085 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.843591 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.844895 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.844927 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.845197 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.845605 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 488
2023-07-13 20:46:36.846474 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.846669 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.847063 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.847628 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.847867 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.847867 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.849648 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.849680 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.849710 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.850008 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.850313 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 280
2023-07-13 20:46:36.850343 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.850372 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.850546 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.851359 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.851396 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 248
2023-07-13 20:46:36.851596 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.852349 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.853625 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.853655 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.853872 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.854250 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.855006 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.855038 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.855071 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.855089 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.855256 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.855256 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 120
2023-07-13 20:46:36.855724 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.855971 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.857123 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.857255 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.857477 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.857882 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.858373 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.858398 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.858589 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.859403 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.859599 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.859829 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.861529 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 392
2023-07-13 20:46:36.861559 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.861763 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.862902 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 400
2023-07-13 20:46:36.862936 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.863153 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.863583 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.863615 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.863644 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.863789 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.863802 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.865907 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.866152 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.866554 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 384
2023-07-13 20:46:36.866731 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 280
2023-07-13 20:46:36.866932 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.867313 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.868235 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 152
2023-07-13 20:46:36.868471 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.868841 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.870104 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.870266 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.870476 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.870924 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 312
2023-07-13 20:46:36.871090 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.871317 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.872550 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 216
2023-07-13 20:46:36.872946 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.873189 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.873844 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.874348 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.874613 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.874871 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.875256 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.875532 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.875836 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.875930 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 280
2023-07-13 20:46:36.876159 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.876434 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.877250 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.877570 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.879018 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.879184 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.879206 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.879362 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.879674 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.879701 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.879771 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.879942 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.880917 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.881196 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.881401 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.881879 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.882119 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.882135 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.882848 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.883086 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.883524 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 208
2023-07-13 20:46:36.883556 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.883790 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.883944 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.884387 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.884416 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.884601 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.885361 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.885897 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.885928 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.886089 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.886760 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 304
2023-07-13 20:46:36.886878 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 296
2023-07-13 20:46:36.887073 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.887334 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.888156 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 216
2023-07-13 20:46:36.888190 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 200
2023-07-13 20:46:36.888368 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.888828 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 136
2023-07-13 20:46:36.888858 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.888876 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.888894 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 120
2023-07-13 20:46:36.889025 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.889691 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
2023-07-13 20:46:36.889907 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.890297 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 144
2023-07-13 20:46:36.891265 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 288
2023-07-13 20:46:36.891494 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 280
2023-07-13 20:46:36.891492 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.892837 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 312
2023-07-13 20:46:36.893093 IP 10.10.1.3.4242 > 10.10.1.2.4242: UDP, length 84
2023-07-13 20:46:36.893365 IP 10.10.1.2.4242 > 10.10.1.3.4242: UDP, length 184
